edad,tipo_trabajo,estado_civil,nivel_educativo,incumplimiento_pago,saldo_promedio_anual,credito_hipotecario,credito_consumo,medio_contacto,dia_contacto,mes_contacto,duracion_contacto,num_contactos_campania,dias_desde_contacto_previo,num_contactos_previos,resultado_campania_previa,suscripcion_deposito
49,,casado,secundaria,no,428.0,si,no,desconocido,5,mayo,50.0,1,-1.0,0,desconocido,no
53,obrero,casado,secundaria,no,0.0,si,si,desconocido,5,mayo,181.0,1,-1.0,0,desconocido,no
34,servicios,soltero,secundaria,no,0.0,si,no,desconocido,5,mayo,142.0,1,-1.0,0,desconocido,no
33,tecnico,divorciado,secundaria,no,140.0,si,no,desconocido,5,mayo,227.0,1,-1.0,0,desconocido,no
50,gerencia,soltero,superior,no,297.0,si,no,desconocido,5,mayo,119.0,1,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,279.0,si,no,desconocido,5,mayo,361.0,1,-1.0,0,desconocido,no
59,emprendedor,divorciado,secundaria,no,901.0,si,no,desconocido,5,mayo,73.0,3,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,2573.0,si,no,desconocido,5,mayo,67.0,2,-1.0,0,desconocido,no
36,servicios,casado,secundaria,no,143.0,si,si,desconocido,5,mayo,350.0,1,-1.0,0,desconocido,no
40,obrero,casado,secundaria,no,475.0,si,no,desconocido,5,mayo,332.0,2,-1.0,0,desconocido,no
53,obrero,casado,secundaria,no,70.0,si,no,desconocido,5,mayo,611.0,2,-1.0,0,desconocido,no
34,gerencia,soltero,superior,no,318.0,si,no,desconocido,5,mayo,113.0,2,-1.0,0,desconocido,no
37,tecnico,casado,secundaria,no,275.0,si,no,desconocido,5,mayo,132.0,1,-1.0,0,desconocido,no
42,gerencia,divorciado,superior,no,742.0,si,no,desconocido,5,mayo,58.0,3,-1.0,0,desconocido,no
41,emprendedor,casado,primaria,no,236.0,si,no,desconocido,5,mayo,151.0,1,-1.0,0,desconocido,no
30,estudiante,soltero,superior,no,25.0,si,no,desconocido,5,mayo,89.0,2,-1.0,0,desconocido,no
37,gerencia,soltero,superior,no,600.0,si,no,desconocido,5,mayo,152.0,1,-1.0,0,desconocido,no
39,,divorciado,secundaria,no,-349.0,si,no,desconocido,5,mayo,611.0,2,-1.0,0,desconocido,no
41,obrero,casado,primaria,no,183.0,si,si,desconocido,5,mayo,110.0,2,-1.0,0,desconocido,no
40,obrero,casado,primaria,no,0.0,si,no,desconocido,5,mayo,463.0,1,-1.0,0,desconocido,no
42,gerencia,soltero,superior,no,0.0,si,si,desconocido,5,mayo,562.0,2,-1.0,0,desconocido,si
40,obrero,divorciado,primaria,no,0.0,si,no,desconocido,5,mayo,962.0,1,-1.0,0,desconocido,no
57,tecnico,casado,secundaria,no,1078.0,si,no,desconocido,5,mayo,10.0,4,-1.0,0,desconocido,no
56,emprendedor,divorciado,secundaria,no,155.0,no,no,desconocido,5,mayo,118.0,3,-1.0,0,desconocido,no
37,,casado,secundaria,no,190.0,si,no,desconocido,5,mayo,92.0,2,-1.0,0,desconocido,no
59,jubilado,casado,secundaria,no,319.0,si,no,desconocido,5,mayo,143.0,3,-1.0,0,desconocido,no
39,servicios,divorciado,secundaria,no,-185.0,si,no,desconocido,5,mayo,189.0,3,-1.0,0,desconocido,no
49,servicios,casado,secundaria,no,47.0,no,no,desconocido,5,mayo,234.0,2,-1.0,0,desconocido,no
38,servicios,soltero,secundaria,no,570.0,si,no,desconocido,5,mayo,75.0,2,-1.0,0,desconocido,no
36,independiente,casado,superior,no,19.0,no,no,desconocido,5,mayo,189.0,2,-1.0,0,desconocido,no
50,obrero,casado,primaria,no,61.0,si,no,desconocido,5,mayo,621.0,3,-1.0,0,desconocido,no
41,,casado,secundaria,no,-62.0,si,si,desconocido,5,mayo,55.0,2,-1.0,0,desconocido,no
54,tecnico,casado,superior,no,258.0,no,no,desconocido,5,mayo,310.0,4,-1.0,0,desconocido,no
58,obrero,casado,primaria,no,76.0,si,no,desconocido,5,mayo,156.0,2,-1.0,0,desconocido,no
30,obrero,soltero,secundaria,no,0.0,si,no,desconocido,5,mayo,5.0,2,-1.0,0,desconocido,no
33,,soltero,secundaria,no,352.0,si,no,desconocido,5,mayo,225.0,2,-1.0,0,desconocido,no
47,,casado,secundaria,no,368.0,si,no,desconocido,5,mayo,125.0,2,-1.0,0,desconocido,no
50,tecnico,soltero,superior,no,339.0,si,no,desconocido,5,mayo,2.0,3,-1.0,0,desconocido,no
32,obrero,casado,secundaria,no,1331.0,si,no,desconocido,5,mayo,286.0,2,-1.0,0,desconocido,no
40,independiente,casado,secundaria,no,672.0,si,no,desconocido,5,mayo,164.0,2,-1.0,0,desconocido,no
37,gerencia,casado,superior,no,58.0,si,no,desconocido,5,mayo,98.0,2,-1.0,0,desconocido,no
54,tecnico,soltero,desconocido,no,447.0,si,no,desconocido,5,mayo,742.0,2,-1.0,0,desconocido,no
24,estudiante,soltero,secundaria,no,423.0,si,no,desconocido,5,mayo,226.0,3,-1.0,0,desconocido,no
54,gerencia,casado,superior,no,0.0,no,no,desconocido,5,mayo,120.0,2,-1.0,0,desconocido,no
34,tecnico,casado,secundaria,no,19.0,si,no,desconocido,5,mayo,362.0,4,-1.0,0,desconocido,no
56,tecnico,divorciado,primaria,no,13.0,si,no,desconocido,5,mayo,357.0,2,-1.0,0,desconocido,no
31,obrero,soltero,secundaria,no,3.0,si,no,desconocido,5,mayo,200.0,2,-1.0,0,desconocido,no
24,estudiante,soltero,secundaria,no,82.0,si,no,desconocido,5,mayo,204.0,2,-1.0,0,desconocido,no
42,obrero,divorciado,primaria,no,28.0,si,no,desconocido,5,mayo,126.0,3,-1.0,0,desconocido,no
57,tecnico,casado,secundaria,no,792.0,si,no,desconocido,5,mayo,65.0,2,-1.0,0,desconocido,no
42,obrero,casado,desconocido,no,408.0,si,no,desconocido,5,mayo,107.0,2,-1.0,0,desconocido,no
51,,casado,secundaria,no,531.0,si,no,desconocido,5,mayo,267.0,2,-1.0,0,desconocido,no
57,jubilado,casado,secundaria,no,211.0,si,no,desconocido,5,mayo,248.0,2,-1.0,0,desconocido,no
36,servicios,soltero,secundaria,no,62.0,si,no,desconocido,5,mayo,215.0,2,-1.0,0,desconocido,no
53,servicios,casado,desconocido,no,257.0,si,no,desconocido,5,mayo,209.0,2,-1.0,0,desconocido,no
50,tecnico,casado,secundaria,no,1234.0,si,no,desconocido,5,mayo,205.0,2,-1.0,0,desconocido,no
54,gerencia,casado,superior,no,313.0,si,no,desconocido,5,mayo,83.0,2,-1.0,0,desconocido,no
55,obrero,casado,secundaria,no,89.0,si,no,desconocido,5,mayo,106.0,3,-1.0,0,desconocido,no
44,obrero,casado,secundaria,no,129.0,si,si,desconocido,5,mayo,189.0,2,-1.0,0,desconocido,no
43,gerencia,casado,desconocido,no,0.0,si,no,desconocido,5,mayo,105.0,2,-1.0,0,desconocido,no
56,,casado,secundaria,no,353.0,si,no,desconocido,5,mayo,106.0,2,-1.0,0,desconocido,no
54,tecnico,casado,desconocido,no,851.0,si,no,desconocido,5,mayo,108.0,2,-1.0,0,desconocido,no
55,servicios,divorciado,primaria,no,96.0,si,si,desconocido,5,mayo,311.0,2,-1.0,0,desconocido,no
37,servicios,divorciado,secundaria,no,398.0,si,si,desconocido,5,mayo,214.0,2,-1.0,0,desconocido,no
33,,soltero,superior,no,193.0,no,no,desconocido,5,mayo,132.0,2,-1.0,0,desconocido,no
46,,casado,secundaria,no,-358.0,si,no,desconocido,5,mayo,358.0,2,-1.0,0,desconocido,no
36,obrero,casado,secundaria,no,539.0,si,si,desconocido,5,mayo,453.0,2,-1.0,0,desconocido,no
51,tecnico,soltero,secundaria,no,0.0,si,no,desconocido,5,mayo,364.0,2,-1.0,0,desconocido,no
40,jubilado,soltero,primaria,no,0.0,no,no,desconocido,5,mayo,136.0,2,-1.0,0,desconocido,no
42,obrero,casado,secundaria,no,490.0,si,no,desconocido,5,mayo,386.0,2,-1.0,0,desconocido,no
51,obrero,casado,secundaria,no,0.0,si,no,desconocido,5,mayo,173.0,2,-1.0,0,desconocido,no
49,obrero,casado,desconocido,no,403.0,si,no,desconocido,5,mayo,241.0,2,-1.0,0,desconocido,no
48,gerencia,casado,secundaria,no,161.0,si,no,desconocido,5,mayo,224.0,3,-1.0,0,desconocido,no
32,tecnico,divorciado,superior,no,2558.0,no,no,desconocido,5,mayo,148.0,2,-1.0,0,desconocido,no
31,,soltero,secundaria,no,98.0,si,no,desconocido,5,mayo,196.0,2,-1.0,0,desconocido,no
55,gerencia,soltero,superior,no,115.0,no,no,desconocido,5,mayo,111.0,4,-1.0,0,desconocido,no
40,obrero,soltero,secundaria,no,436.0,si,no,desconocido,5,mayo,231.0,3,-1.0,0,desconocido,no
47,tecnico,casado,superior,no,831.0,si,no,desconocido,5,mayo,316.0,3,-1.0,0,desconocido,no
57,tecnico,casado,desconocido,no,206.0,si,no,desconocido,5,mayo,216.0,3,-1.0,0,desconocido,no
41,obrero,casado,secundaria,no,290.0,si,no,desconocido,5,mayo,240.0,2,-1.0,0,desconocido,no
48,obrero,casado,secundaria,no,1.0,no,no,desconocido,5,mayo,669.0,3,-1.0,0,desconocido,no
42,obrero,casado,desconocido,no,57.0,si,no,desconocido,5,mayo,425.0,2,-1.0,0,desconocido,no
30,obrero,soltero,secundaria,no,-457.0,si,no,desconocido,5,mayo,143.0,2,-1.0,0,desconocido,no
58,gerencia,soltero,superior,no,1387.0,si,no,desconocido,5,mayo,174.0,5,-1.0,0,desconocido,no
45,gerencia,divorciado,superior,no,24598.0,si,no,desconocido,5,mayo,313.0,3,-1.0,0,desconocido,no
49,obrero,casado,secundaria,no,30.0,si,no,desconocido,5,mayo,135.0,4,-1.0,0,desconocido,no
42,,soltero,secundaria,no,1022.0,si,no,desconocido,5,mayo,146.0,2,-1.0,0,desconocido,no
53,tecnico,casado,secundaria,no,56.0,si,si,desconocido,5,mayo,152.0,2,-1.0,0,desconocido,no
51,,soltero,secundaria,si,-2.0,no,no,desconocido,5,mayo,402.0,3,-1.0,0,desconocido,no
32,servicios,soltero,secundaria,no,121.0,si,no,desconocido,5,mayo,213.0,2,-1.0,0,desconocido,no
41,obrero,soltero,secundaria,no,842.0,si,no,desconocido,5,mayo,144.0,3,-1.0,0,desconocido,no
43,gerencia,divorciado,secundaria,no,693.0,si,no,desconocido,5,mayo,124.0,3,-1.0,0,desconocido,no
40,obrero,divorciado,secundaria,no,-333.0,si,no,desconocido,5,mayo,183.0,2,-1.0,0,desconocido,no
50,obrero,casado,primaria,no,1533.0,si,no,desconocido,5,mayo,325.0,2,-1.0,0,desconocido,no
34,gerencia,casado,superior,no,46.0,si,no,desconocido,5,mayo,39.0,4,-1.0,0,desconocido,no
53,servicios,casado,desconocido,no,18.0,no,no,desconocido,5,mayo,503.0,2,-1.0,0,desconocido,no
45,tecnico,casado,secundaria,no,44.0,si,no,desconocido,5,mayo,95.0,4,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,-100.0,si,no,desconocido,5,mayo,680.0,2,-1.0,0,desconocido,no
44,servicios,casado,superior,no,510.0,si,no,desconocido,5,mayo,421.0,4,-1.0,0,desconocido,no
55,gerencia,casado,superior,no,685.0,si,no,desconocido,5,mayo,174.0,3,-1.0,0,desconocido,no
46,gerencia,soltero,superior,no,187.0,si,no,desconocido,5,mayo,113.0,2,-1.0,0,desconocido,no
45,obrero,casado,secundaria,no,66.0,si,no,desconocido,5,mayo,808.0,2,-1.0,0,desconocido,no
34,,casado,secundaria,no,560.0,si,no,desconocido,5,mayo,198.0,3,-1.0,0,desconocido,no
36,obrero,casado,secundaria,no,0.0,si,no,desconocido,5,mayo,195.0,2,-1.0,0,desconocido,no
59,desconocido,divorciado,desconocido,no,27.0,no,no,desconocido,5,mayo,347.0,3,-1.0,0,desconocido,no
31,,soltero,secundaria,no,12.0,si,no,desconocido,5,mayo,208.0,2,-1.0,0,desconocido,no
44,obrero,soltero,secundaria,no,34.0,si,no,desconocido,5,mayo,404.0,4,-1.0,0,desconocido,no
33,emprendedor,soltero,superior,no,1068.0,si,no,desconocido,5,mayo,396.0,2,-1.0,0,desconocido,no
40,obrero,casado,secundaria,no,211.0,si,no,desconocido,5,mayo,216.0,4,-1.0,0,desconocido,no
46,,soltero,superior,no,377.0,si,no,desconocido,5,mayo,98.0,2,-1.0,0,desconocido,no
48,gerencia,casado,superior,no,263.0,si,no,desconocido,5,mayo,350.0,2,-1.0,0,desconocido,no
42,servicios,casado,secundaria,no,1263.0,si,no,desconocido,6,mayo,114.0,2,-1.0,0,desconocido,no
27,servicios,casado,secundaria,no,8.0,si,no,desconocido,6,mayo,88.0,3,-1.0,0,desconocido,no
48,,casado,secundaria,no,126.0,si,si,desconocido,6,mayo,379.0,2,-1.0,0,desconocido,no
59,,casado,secundaria,no,230.0,si,no,desconocido,6,mayo,190.0,3,-1.0,0,desconocido,no
46,tecnico,casado,superior,no,841.0,si,no,desconocido,6,mayo,158.0,1,-1.0,0,desconocido,no
38,,divorciado,secundaria,no,308.0,si,no,desconocido,6,mayo,102.0,1,-1.0,0,desconocido,no
43,gerencia,divorciado,superior,no,1.0,si,no,desconocido,6,mayo,306.0,1,-1.0,0,desconocido,no
38,,divorciado,superior,no,86.0,si,no,desconocido,6,mayo,218.0,1,-1.0,0,desconocido,no
23,estudiante,soltero,secundaria,no,157.0,si,no,desconocido,6,mayo,54.0,1,-1.0,0,desconocido,no
34,servicios,casado,secundaria,no,22.0,si,no,desconocido,6,mayo,344.0,1,-1.0,0,desconocido,no
38,,casado,secundaria,no,46.0,si,si,desconocido,6,mayo,195.0,1,-1.0,0,desconocido,no
37,obrero,casado,secundaria,no,1293.0,no,no,desconocido,6,mayo,652.0,1,-1.0,0,desconocido,no
25,,soltero,secundaria,no,122.0,si,no,desconocido,6,mayo,286.0,1,-1.0,0,desconocido,no
48,obrero,casado,desconocido,no,131.0,si,no,desconocido,6,mayo,189.0,1,-1.0,0,desconocido,no
49,obrero,soltero,secundaria,no,143.0,si,no,desconocido,6,mayo,83.0,1,-1.0,0,desconocido,no
38,,soltero,secundaria,no,393.0,no,no,desconocido,6,mayo,184.0,2,-1.0,0,desconocido,no
43,obrero,casado,primaria,no,98.0,si,no,desconocido,6,mayo,235.0,1,-1.0,0,desconocido,no
33,gerencia,casado,superior,no,0.0,si,no,desconocido,6,mayo,290.0,1,-1.0,0,desconocido,no
55,obrero,casado,secundaria,no,224.0,si,no,desconocido,6,mayo,232.0,1,-1.0,0,desconocido,no
38,obrero,casado,secundaria,no,757.0,si,no,desconocido,6,mayo,133.0,1,-1.0,0,desconocido,no
49,servicios,casado,secundaria,no,245.0,si,si,desconocido,6,mayo,318.0,1,-1.0,0,desconocido,no
40,gerencia,casado,secundaria,no,8486.0,no,no,desconocido,6,mayo,260.0,3,-1.0,0,desconocido,no
43,,casado,desconocido,no,350.0,no,no,desconocido,6,mayo,437.0,1,-1.0,0,desconocido,no
38,obrero,casado,secundaria,no,20.0,si,no,desconocido,6,mayo,402.0,1,-1.0,0,desconocido,no
58,servicios,casado,secundaria,no,1667.0,si,si,desconocido,6,mayo,85.0,1,-1.0,0,desconocido,no
57,tecnico,casado,desconocido,no,345.0,si,no,desconocido,6,mayo,125.0,1,-1.0,0,desconocido,no
32,desempleado,casado,secundaria,no,10.0,si,no,desconocido,6,mayo,501.0,4,-1.0,0,desconocido,no
56,gerencia,casado,superior,no,830.0,si,si,desconocido,6,mayo,1201.0,1,-1.0,0,desconocido,si
58,obrero,divorciado,desconocido,no,29.0,si,no,desconocido,6,mayo,253.0,1,-1.0,0,desconocido,no
60,jubilado,divorciado,secundaria,no,545.0,si,no,desconocido,6,mayo,1030.0,1,-1.0,0,desconocido,si
37,tecnico,casado,superior,no,8730.0,si,no,desconocido,6,mayo,149.0,1,-1.0,0,desconocido,no
46,tecnico,divorciado,superior,no,477.0,si,no,desconocido,6,mayo,114.0,1,-1.0,0,desconocido,no
27,,casado,secundaria,no,4.0,si,no,desconocido,6,mayo,243.0,1,-1.0,0,desconocido,no
43,obrero,casado,secundaria,no,1205.0,si,no,desconocido,6,mayo,769.0,2,-1.0,0,desconocido,no
32,tecnico,soltero,secundaria,no,0.0,si,si,desconocido,6,mayo,135.0,3,-1.0,0,desconocido,no
40,,soltero,secundaria,no,263.0,si,no,desconocido,6,mayo,231.0,1,-1.0,0,desconocido,no
38,,casado,secundaria,no,1.0,no,no,desconocido,6,mayo,76.0,1,-1.0,0,desconocido,no
34,obrero,casado,secundaria,no,283.0,no,si,desconocido,6,mayo,199.0,1,-1.0,0,desconocido,no
47,obrero,casado,primaria,no,206.0,si,no,desconocido,6,mayo,152.0,1,-1.0,0,desconocido,no
42,empleada_hogar,casado,primaria,no,17.0,si,no,desconocido,6,mayo,124.0,1,-1.0,0,desconocido,no
48,tecnico,casado,secundaria,no,141.0,si,si,desconocido,6,mayo,424.0,1,-1.0,0,desconocido,no
29,independiente,soltero,superior,no,16.0,si,no,desconocido,6,mayo,43.0,1,-1.0,0,desconocido,no
50,servicios,casado,secundaria,no,206.0,si,no,desconocido,6,mayo,154.0,1,-1.0,0,desconocido,no
52,tecnico,casado,desconocido,no,7.0,no,no,desconocido,6,mayo,203.0,2,-1.0,0,desconocido,no
50,gerencia,casado,superior,no,0.0,no,no,desconocido,6,mayo,326.0,1,-1.0,0,desconocido,no
58,jubilado,casado,superior,no,0.0,no,no,desconocido,6,mayo,393.0,1,-1.0,0,desconocido,no
46,obrero,divorciado,primaria,no,1927.0,si,no,desconocido,6,mayo,241.0,3,-1.0,0,desconocido,no
38,tecnico,casado,secundaria,no,284.0,si,no,desconocido,6,mayo,483.0,1,-1.0,0,desconocido,no
46,obrero,casado,secundaria,no,1660.0,si,no,desconocido,6,mayo,259.0,1,-1.0,0,desconocido,no
32,servicios,soltero,secundaria,no,406.0,si,no,desconocido,6,mayo,227.0,1,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,230.0,si,no,desconocido,6,mayo,673.0,1,-1.0,0,desconocido,no
39,,soltero,secundaria,no,-25.0,si,no,desconocido,6,mayo,576.0,1,-1.0,0,desconocido,no
48,,casado,secundaria,no,182.0,si,no,desconocido,6,mayo,180.0,2,-1.0,0,desconocido,no
36,emprendedor,casado,superior,no,1169.0,si,no,desconocido,6,mayo,168.0,2,-1.0,0,desconocido,no
34,,divorciado,secundaria,no,67.0,si,no,desconocido,6,mayo,90.0,1,-1.0,0,desconocido,no
40,tecnico,casado,secundaria,no,77.0,no,no,desconocido,6,mayo,505.0,1,-1.0,0,desconocido,no
43,desempleado,casado,secundaria,no,0.0,si,no,desconocido,6,mayo,245.0,1,-1.0,0,desconocido,no
52,obrero,divorciado,primaria,no,55.0,si,si,desconocido,6,mayo,186.0,1,-1.0,0,desconocido,no
33,tecnico,casado,secundaria,si,72.0,si,no,desconocido,6,mayo,623.0,1,-1.0,0,desconocido,no
49,gerencia,soltero,superior,no,163.0,si,no,desconocido,6,mayo,496.0,3,-1.0,0,desconocido,no
32,gerencia,soltero,superior,no,151.0,si,no,desconocido,6,mayo,118.0,1,-1.0,0,desconocido,no
39,,soltero,secundaria,no,113.0,si,no,desconocido,6,mayo,342.0,1,-1.0,0,desconocido,no
40,obrero,casado,secundaria,no,0.0,si,no,desconocido,6,mayo,225.0,1,-1.0,0,desconocido,no
38,tecnico,soltero,superior,no,9.0,si,no,desconocido,6,mayo,185.0,3,-1.0,0,desconocido,no
43,gerencia,casado,secundaria,no,375.0,si,no,desconocido,6,mayo,196.0,2,-1.0,0,desconocido,no
39,servicios,casado,secundaria,no,1142.0,si,no,desconocido,6,mayo,276.0,1,-1.0,0,desconocido,no
54,obrero,casado,primaria,no,2102.0,si,no,desconocido,6,mayo,76.0,1,-1.0,0,desconocido,no
38,tecnico,soltero,superior,no,4325.0,si,no,desconocido,6,mayo,87.0,1,-1.0,0,desconocido,no
40,obrero,casado,secundaria,no,217.0,si,no,desconocido,6,mayo,195.0,1,-1.0,0,desconocido,no
55,,casado,secundaria,no,131.0,si,no,desconocido,6,mayo,744.0,1,-1.0,0,desconocido,no
42,gerencia,casado,superior,no,1680.0,si,no,desconocido,6,mayo,765.0,1,-1.0,0,desconocido,no
39,obrero,casado,secundaria,no,0.0,si,no,desconocido,6,mayo,262.0,1,-1.0,0,desconocido,no
40,obrero,casado,primaria,no,46.0,si,no,desconocido,6,mayo,119.0,1,-1.0,0,desconocido,no
32,obrero,casado,secundaria,no,320.0,si,no,desconocido,6,mayo,198.0,2,-1.0,0,desconocido,no
55,,casado,secundaria,no,183.0,si,no,desconocido,6,mayo,150.0,1,-1.0,0,desconocido,no
45,obrero,casado,secundaria,no,39.0,no,no,desconocido,6,mayo,241.0,1,-1.0,0,desconocido,no
35,gerencia,soltero,superior,no,560.0,si,no,desconocido,6,mayo,181.0,1,-1.0,0,desconocido,no
58,tecnico,divorciado,secundaria,no,469.0,no,no,desconocido,6,mayo,196.0,1,-1.0,0,desconocido,no
35,,casado,secundaria,no,530.0,si,no,desconocido,6,mayo,149.0,1,-1.0,0,desconocido,no
49,servicios,casado,primaria,no,61.0,si,no,desconocido,6,mayo,246.0,1,-1.0,0,desconocido,no
34,tecnico,soltero,superior,no,242.0,si,no,desconocido,6,mayo,112.0,1,-1.0,0,desconocido,no
36,obrero,casado,secundaria,no,139.0,si,no,desconocido,6,mayo,309.0,2,-1.0,0,desconocido,no
24,independiente,soltero,secundaria,no,0.0,si,no,desconocido,6,mayo,278.0,1,-1.0,0,desconocido,no
34,tecnico,casado,secundaria,no,367.0,si,no,desconocido,6,mayo,140.0,1,-1.0,0,desconocido,no
51,,divorciado,secundaria,no,228.0,si,no,desconocido,6,mayo,136.0,1,-1.0,0,desconocido,no
39,tecnico,soltero,desconocido,no,45248.0,si,no,desconocido,6,mayo,1623.0,1,-1.0,0,desconocido,si
50,independiente,casado,desconocido,no,-84.0,si,no,desconocido,6,mayo,101.0,1,-1.0,0,desconocido,no
32,servicios,soltero,secundaria,no,310.0,si,no,desconocido,6,mayo,144.0,1,-1.0,0,desconocido,no
42,obrero,casado,desconocido,no,132.0,si,no,desconocido,6,mayo,238.0,1,-1.0,0,desconocido,no
50,tecnico,casado,secundaria,no,797.0,si,no,desconocido,6,mayo,354.0,1,-1.0,0,desconocido,no
40,servicios,casado,secundaria,no,71.0,no,no,desconocido,6,mayo,79.0,1,-1.0,0,desconocido,no
46,gerencia,divorciado,desconocido,no,2.0,si,no,desconocido,6,mayo,187.0,1,-1.0,0,desconocido,no
37,gerencia,casado,superior,no,231.0,si,si,desconocido,6,mayo,451.0,2,-1.0,0,desconocido,no
34,obrero,casado,secundaria,no,270.0,si,si,desconocido,6,mayo,159.0,1,-1.0,0,desconocido,no
44,obrero,casado,secundaria,no,274.0,si,si,desconocido,6,mayo,409.0,1,-1.0,0,desconocido,no
40,,soltero,secundaria,no,-109.0,si,si,desconocido,6,mayo,170.0,1,-1.0,0,desconocido,no
37,tecnico,casado,secundaria,no,1.0,si,no,desconocido,6,mayo,608.0,1,-1.0,0,desconocido,si
33,obrero,soltero,secundaria,si,-60.0,no,no,desconocido,6,mayo,243.0,1,-1.0,0,desconocido,no
35,obrero,casado,secundaria,no,89.0,si,no,desconocido,6,mayo,145.0,2,-1.0,0,desconocido,no
58,obrero,divorciado,secundaria,no,-11.0,no,no,desconocido,6,mayo,112.0,1,-1.0,0,desconocido,no
39,obrero,casado,primaria,no,0.0,si,no,desconocido,6,mayo,262.0,2,-1.0,0,desconocido,no
43,obrero,casado,secundaria,no,-509.0,si,no,desconocido,6,mayo,124.0,1,-1.0,0,desconocido,no
39,desempleado,casado,primaria,no,408.0,si,no,desconocido,6,mayo,53.0,1,-1.0,0,desconocido,no
36,servicios,soltero,primaria,no,58.0,si,no,desconocido,6,mayo,134.0,1,-1.0,0,desconocido,no
57,jubilado,soltero,secundaria,no,1640.0,no,si,desconocido,6,mayo,204.0,4,-1.0,0,desconocido,no
36,,soltero,secundaria,no,20.0,si,no,desconocido,6,mayo,186.0,1,-1.0,0,desconocido,no
50,obrero,casado,primaria,no,71.0,si,no,desconocido,6,mayo,678.0,1,-1.0,0,desconocido,no
55,obrero,casado,secundaria,no,52.0,si,no,desconocido,6,mayo,182.0,1,-1.0,0,desconocido,no
44,independiente,casado,superior,no,292.0,si,no,desconocido,6,mayo,162.0,1,-1.0,0,desconocido,no
44,servicios,divorciado,secundaria,no,424.0,si,no,desconocido,6,mayo,27.0,1,-1.0,0,desconocido,no
39,empleada_hogar,soltero,primaria,no,109.0,si,no,desconocido,6,mayo,699.0,3,-1.0,0,desconocido,no
46,obrero,casado,desconocido,no,1044.0,si,no,desconocido,6,mayo,43.0,1,-1.0,0,desconocido,no
39,obrero,casado,secundaria,no,983.0,si,no,desconocido,6,mayo,97.0,1,-1.0,0,desconocido,no
34,,casado,secundaria,no,869.0,no,no,desconocido,6,mayo,1677.0,1,-1.0,0,desconocido,si
40,obrero,casado,primaria,no,668.0,si,no,desconocido,6,mayo,283.0,2,-1.0,0,desconocido,no
50,gerencia,casado,superior,no,964.0,si,no,desconocido,6,mayo,323.0,1,-1.0,0,desconocido,no
31,gerencia,soltero,secundaria,no,301.0,si,no,desconocido,6,mayo,82.0,1,-1.0,0,desconocido,no
37,,soltero,secundaria,no,140.0,si,no,desconocido,6,mayo,310.0,1,-1.0,0,desconocido,no
39,gerencia,soltero,secundaria,no,1877.0,si,no,desconocido,6,mayo,185.0,1,-1.0,0,desconocido,no
51,obrero,casado,primaria,no,1127.0,si,no,desconocido,6,mayo,47.0,1,-1.0,0,desconocido,no
41,tecnico,casado,secundaria,no,871.0,si,no,desconocido,6,mayo,145.0,1,-1.0,0,desconocido,no
41,tecnico,casado,secundaria,no,767.0,si,si,desconocido,6,mayo,204.0,1,-1.0,0,desconocido,no
43,obrero,casado,secundaria,no,0.0,no,no,desconocido,6,mayo,187.0,1,-1.0,0,desconocido,no
30,servicios,soltero,secundaria,no,209.0,si,no,desconocido,6,mayo,30.0,2,-1.0,0,desconocido,no
54,gerencia,divorciado,primaria,no,0.0,no,no,desconocido,6,mayo,472.0,1,-1.0,0,desconocido,no
43,obrero,divorciado,secundaria,no,110.0,si,si,desconocido,6,mayo,448.0,1,-1.0,0,desconocido,no
